transaction_id,account_id,device_id,ip_id,payment_method_id,merchant_id,promotion_id,amount,timestamp,transaction_status,is_fraud,fraud_cluster_id
27518,1976,3801,1279,3618,2,115,768.01,2026-02-09 09:43:42,success,0,-1
27519,18481,1996,3723,9772,32,151,516.34,2026-02-27 02:21:34,success,0,-1
27520,18156,3232,71,8111,37,394,743.6,2026-03-10 02:56:27,success,0,-1
27521,7644,336,141,3226,3,420,645.87,2026-03-22 16:03:22,success,0,-1
27522,13477,543,2403,1280,28,496,1129.32,2026-02-16 11:41:01,success,1,41
27523,4514,1693,2995,5875,43,244,2304.08,2026-03-29 10:37:58,success,0,-1
27524,18832,1663,831,2285,52,199,1009.66,2026-03-19 19:01:53,success,0,-1
27525,191,2135,205,6345,12,336,3125.21,2026-01-28 19:07:07,success,0,-1
27526,1830,4549,4143,6469,9,142,633.61,2026-02-05 01:01:59,success,0,-1
27527,1448,3497,3129,5605,41,179,613.38,2026-02-13 03:37:48,success,0,-1
27528,3441,4071,2372,786,10,190,1289.91,2026-03-25 15:48:17,success,0,-1
27529,15787,2905,3329,3869,56,79,1000.95,2026-02-08 11:52:32,success,0,-1
27530,1152,4177,2156,2951,31,380,625.19,2026-02-16 04:30:00,success,0,-1
27531,19296,3688,1272,2503,2,383,1142.61,2026-01-07 09:19:49,success,0,-1
27532,4867,1122,2705,6863,31,209,1257.01,2026-02-15 08:56:35,success,1,48
27533,17522,1998,2236,1004,62,172,1437.33,2026-02-15 21:45:42,success,1,86
27534,11818,2033,4048,4024,3,351,1687.32,2026-02-15 07:33:05,success,0,-1
27535,6794,874,4684,9104,62,478,1466.42,2026-02-15 15:46:37,success,1,25
27536,12502,1772,1778,4568,32,86,853.8,2026-02-05 19:12:32,success,0,-1
27537,1220,379,4410,5174,91,18,3516.61,2026-01-03 17:43:51,success,0,-1
27538,16571,4380,2991,9039,71,378,476.44,2026-03-23 02:10:58,success,0,-1
27539,1764,1142,917,2880,41,154,3216.27,2026-01-22 11:00:50,success,0,-1
27540,10568,1657,4095,6995,4,77,1070.03,2026-01-01 05:05:27,success,0,-1
27541,17330,3155,3696,3039,50,102,3308.27,2026-02-07 08:56:32,success,0,-1
27542,10203,4702,3185,587,62,48,1333.47,2026-03-26 20:42:33,success,0,-1
27543,8386,1336,4434,9832,46,14,2122.47,2026-02-05 18:33:57,success,0,-1
27544,6523,4049,837,9304,25,223,964.37,2026-03-13 09:04:36,success,0,-1
27545,15705,628,4641,3997,66,313,1013.54,2026-03-30 15:17:38,success,0,-1
27546,13023,4344,1087,3936,80,303,469.08,2026-01-06 05:14:51,success,0,-1
27547,16219,1137,1239,8906,63,72,1191.31,2026-02-05 07:54:07,success,0,-1
27548,18171,533,635,81,92,15,1097.27,2026-03-21 19:23:22,success,0,-1
27549,11503,1122,2705,6863,64,209,429.86,2026-02-15 23:17:34,success,1,48
27550,7107,4880,3744,2435,80,204,1385.94,2026-01-20 05:50:43,success,0,-1
27551,11868,4705,3947,7035,60,451,358.28,2026-03-08 22:00:07,failed,0,-1
27552,7128,1850,1039,368,39,405,312.88,2026-02-16 03:28:58,success,0,-1
27553,13049,4108,2911,8035,79,226,643.2,2026-02-15 19:35:22,success,1,97
27554,6867,402,1172,3912,79,492,307.79,2026-01-27 23:03:17,success,0,-1
27555,9581,989,60,1843,3,307,1041.66,2026-02-04 23:29:22,success,0,-1
27556,4549,3118,293,6819,93,124,1318.51,2026-02-15 17:15:14,success,0,-1
27557,6307,2256,4928,5106,100,168,440.08,2026-03-02 11:47:30,success,0,-1
27558,11335,4323,2492,1244,70,401,621.89,2026-01-07 22:43:13,success,0,-1
27559,2700,456,2967,4728,46,421,572.86,2026-01-08 07:52:18,success,0,-1
27560,2112,3641,3012,2318,82,182,840.53,2026-03-27 22:27:43,success,0,-1
27561,15487,4737,194,4820,81,256,923.96,2026-02-24 19:00:06,failed,0,-1
27562,16696,3527,879,5849,100,331,691.53,2026-03-24 08:22:00,success,0,-1
27563,6270,4736,4913,5592,54,258,571.44,2026-01-27 00:03:21,success,0,-1
27564,2756,4706,2553,5783,17,359,544.99,2026-01-29 03:53:26,success,0,-1
27565,9227,1707,2453,7978,76,127,426.17,2026-03-17 17:15:45,success,0,-1
27566,3479,4837,3687,241,27,417,217.24,2026-01-04 18:02:54,success,0,-1
27567,17540,835,939,118,87,76,1001.14,2026-03-01 10:15:31,success,0,-1
27568,1372,4120,3038,206,79,473,1843.29,2026-01-03 19:12:40,success,0,-1
27569,10072,4701,1428,9743,61,464,652.27,2026-03-06 14:03:51,success,0,-1
27570,7627,3921,824,1541,49,347,659.51,2026-01-14 16:48:34,failed,0,-1
27571,9331,3986,2253,8300,96,249,461.7,2026-02-08 03:28:23,success,0,-1
27572,15153,1753,4278,1970,7,132,1758.87,2026-03-25 18:50:38,success,0,-1
27573,9573,491,2184,5869,82,450,581.58,2026-02-16 01:18:38,success,1,34
27574,18202,2314,1990,2693,8,290,714.23,2026-01-06 21:23:26,success,0,-1
27575,222,780,3490,6837,28,154,600.05,2026-02-15 23:55:20,success,1,46
27576,8686,2650,4589,8121,41,341,438.36,2026-03-23 11:54:29,failed,0,-1
27577,7714,4412,3701,5820,33,227,974.22,2026-03-10 13:23:54,success,0,-1
27578,13026,4746,1737,1928,27,157,137.07,2026-02-15 17:12:41,success,1,77
27579,16274,2359,2328,9922,41,331,547.38,2026-01-14 09:00:28,success,0,-1
27580,14514,4036,3201,8313,31,286,1525.57,2026-02-14 02:20:29,success,0,-1
27581,8997,4842,2970,4173,45,164,914.93,2026-01-18 03:35:29,success,0,-1
27582,13763,4967,2509,75,43,61,1488.5,2026-01-24 14:30:44,success,0,-1
27583,7360,4447,4142,39,87,367,2004.79,2026-02-10 03:45:13,success,0,-1
27584,13633,1029,4351,7188,74,453,1447.55,2026-03-05 04:06:42,success,0,-1
27585,16402,1198,2236,9161,40,61,2263.45,2026-03-10 15:43:26,success,0,-1
27586,8869,3944,2967,2160,82,362,2749.76,2026-01-24 21:40:48,success,0,-1
27587,13325,3956,2046,2078,19,42,1142.98,2026-01-09 14:07:18,success,0,-1
27588,11306,3056,2755,2837,91,109,1279.35,2026-03-03 14:44:12,success,0,-1
27589,1450,3385,3109,3222,67,243,6901.64,2026-01-25 02:28:00,success,0,-1
27590,1240,3634,1824,7628,19,442,701.0,2026-02-04 14:07:51,success,0,-1
27591,5268,847,4594,5615,4,162,440.64,2026-01-01 21:09:03,success,0,-1
27592,5001,2503,3972,6445,85,65,893.68,2026-01-03 13:57:13,success,0,-1
27593,3798,3002,441,4427,89,461,656.33,2026-01-25 10:03:45,success,0,-1
27594,18164,3728,2449,757,12,497,1231.84,2026-02-15 00:15:37,success,1,23
27595,12120,1069,3988,9543,55,332,1257.98,2026-02-17 00:26:01,success,0,-1
27596,836,3127,3004,3324,20,161,956.78,2026-03-17 19:15:48,success,0,-1
27597,18070,2098,3284,3381,69,23,2498.58,2026-02-10 05:50:47,success,0,-1
27598,6032,3279,2952,1381,28,168,2188.83,2026-02-24 04:37:31,success,0,-1
27599,19763,1245,1492,3278,47,26,3270.02,2026-02-24 19:06:56,success,0,-1
27600,4533,4755,3635,1366,31,18,1485.45,2026-02-01 23:13:16,success,0,-1
27601,1688,1907,670,8757,76,222,452.71,2026-03-10 10:30:46,success,0,-1
27602,3127,1669,472,9287,26,257,235.07,2026-02-15 00:38:39,success,1,95
27603,7724,1457,3172,716,13,119,935.44,2026-03-19 04:27:51,success,0,-1
27604,18488,1481,3236,2613,32,48,570.55,2026-01-07 21:22:59,success,0,-1
27605,11048,1745,4371,7542,10,377,1176.07,2026-02-22 16:28:52,success,0,-1
27606,2518,3223,1927,9020,85,404,2324.0,2026-01-30 04:38:50,success,0,-1
27607,6359,230,1680,8251,38,446,598.15,2026-03-23 17:26:39,success,0,-1
27608,9788,1912,1740,7194,53,464,926.32,2026-03-20 22:26:11,success,0,-1
27609,12418,2606,151,3068,41,310,1350.45,2026-02-15 09:57:38,success,1,22
27610,14488,3736,217,3553,35,495,1306.6,2026-02-16 03:24:28,success,1,96
27611,914,1678,3942,287,48,234,343.86,2026-01-21 19:56:54,success,0,-1
27612,78,2134,3271,887,88,219,658.44,2026-03-18 02:53:28,success,0,-1
27613,14411,1950,4330,6435,7,129,2209.68,2026-01-19 17:10:12,success,0,-1
27614,2171,3892,4332,2006,47,109,1954.25,2026-02-28 13:29:44,success,0,-1
27615,13663,4466,1833,2422,65,120,967.67,2026-01-21 00:59:49,success,0,-1
27616,6838,285,1298,3351,90,8,141.38,2026-01-20 18:01:34,success,0,-1
27617,7763,1878,3469,9594,66,304,4703.51,2026-02-05 16:32:06,success,0,-1
27618,2951,2250,3254,9686,66,281,11988.68,2026-03-30 20:35:06,success,0,-1
27619,15479,1992,4892,8944,7,138,3093.6,2026-01-17 17:09:39,success,0,-1
27620,3654,3335,2569,7761,8,48,2298.43,2026-03-12 11:20:20,success,0,-1
27621,164,3524,3126,1102,84,151,2323.5,2026-03-04 00:05:58,success,0,-1
27622,11824,2047,2709,1949,100,142,872.87,2026-01-03 22:31:14,success,0,-1
27623,1695,1304,4088,7140,98,210,230.48,2026-02-15 18:45:11,success,1,12
27624,15610,4041,1012,4747,3,174,1494.07,2026-02-15 01:13:04,success,1,93
27625,4367,859,1990,5342,86,158,437.31,2026-01-11 11:30:41,success,0,-1
27626,12777,4749,4455,513,84,141,1234.3,2026-01-30 20:25:52,success,0,-1
27627,15116,2745,2641,796,28,32,1085.03,2026-02-15 00:37:14,success,1,35
27628,18311,1896,337,2289,88,139,539.41,2026-02-18 16:04:10,success,0,-1
27629,19643,4882,995,1958,17,104,1407.46,2026-03-17 04:20:41,success,0,-1
27630,4589,4702,1103,374,46,268,410.4,2026-01-11 16:29:04,success,0,-1
27631,4307,289,3940,3355,39,294,3399.16,2026-01-07 18:26:47,success,0,-1
27632,4246,4608,4133,1428,69,476,1375.13,2026-02-26 03:27:11,success,0,-1
27633,3744,827,4038,9452,14,246,632.82,2026-03-15 05:36:59,success,0,-1
27634,228,683,3564,9900,8,416,710.89,2026-02-12 03:58:46,success,0,-1
27635,11753,513,3278,5758,48,324,2975.03,2026-03-09 09:28:29,success,0,-1
27636,294,3191,632,5385,5,9,2452.68,2026-01-31 08:35:00,success,0,-1
27637,771,2814,1491,1256,74,62,177.51,2026-03-12 15:58:11,success,0,-1
27638,7933,1435,1453,5818,39,199,1006.26,2026-03-01 00:50:52,success,0,-1
27639,16205,4303,3161,8717,85,234,1541.07,2026-03-11 18:41:47,success,0,-1
27640,9781,1030,115,4662,62,321,1679.78,2026-02-05 12:32:22,success,0,-1
27641,7952,1872,3751,3160,29,101,739.17,2026-03-04 19:15:35,success,0,-1
27642,12562,4097,1625,8674,69,209,1190.05,2026-02-15 12:12:15,success,1,48
27643,13604,4518,3706,1142,46,414,464.81,2026-02-26 23:16:08,success,0,-1
27644,6460,2682,3608,4145,65,6,2657.26,2026-02-14 01:31:34,success,0,-1
27645,16495,3568,825,2065,81,402,1337.97,2026-02-16 04:21:53,success,1,74
27646,2807,4424,2542,421,13,51,470.88,2026-03-31 14:52:45,success,0,-1
27647,15710,2786,576,1600,24,276,558.81,2026-02-02 08:03:33,success,0,-1
27648,13625,3386,3118,7988,35,312,591.19,2026-03-15 23:11:26,success,0,-1
27649,7316,2115,2172,4821,96,470,861.78,2026-02-18 03:03:29,success,0,-1
27650,7859,3667,3905,5516,45,6,601.86,2026-01-04 22:53:19,success,0,-1
27651,19238,1664,3390,6542,65,250,2236.43,2026-03-27 03:31:42,success,0,-1
27652,14687,3955,4537,1011,30,143,1168.6,2026-03-08 23:52:52,success,0,-1
27653,863,741,2161,7644,38,293,1530.83,2026-02-03 04:59:21,success,0,-1
27654,11007,339,1163,5471,22,380,397.1,2026-01-21 11:43:13,success,0,-1
27655,14802,252,4137,5720,88,323,828.42,2026-01-20 02:25:51,success,0,-1
27656,7546,1814,4476,4863,12,38,743.67,2026-02-12 02:40:26,success,0,-1
27657,13812,780,2439,2476,20,9,1195.23,2026-03-04 01:00:09,success,0,-1
27658,12528,3057,4949,2834,24,423,392.0,2026-01-04 20:17:05,success,0,-1
27659,6562,2846,3189,9936,48,469,622.14,2026-02-27 08:49:11,success,0,-1
27660,144,3880,4617,9508,82,296,363.01,2026-03-25 15:20:03,success,0,-1
27661,15759,1584,4893,8423,55,240,629.74,2026-02-15 05:29:48,success,1,92
27662,13808,4030,2517,2250,63,102,920.77,2026-03-14 18:35:11,success,0,-1
27663,15507,4155,4914,1132,68,93,464.17,2026-03-29 16:26:25,success,0,-1
27664,7421,4358,2597,105,48,72,1159.03,2026-02-05 13:46:12,success,0,-1
27665,9519,4079,1654,605,65,202,1440.99,2026-03-20 02:25:49,success,0,-1
27666,10272,3375,1360,2868,87,474,452.52,2026-03-16 00:17:40,success,0,-1
27667,17662,418,2199,6578,59,209,464.63,2026-01-15 03:07:37,success,0,-1
27668,10469,706,4672,475,90,30,2169.38,2026-03-11 21:42:35,success,0,-1
27669,11417,4651,4197,6314,56,455,357.3,2026-03-29 14:54:45,success,0,-1
27670,11169,1388,3923,7391,73,97,9565.01,2026-01-22 13:06:49,success,0,-1
27671,2603,4781,1071,9024,51,36,1559.32,2026-02-06 20:01:49,success,0,-1
27672,14048,3035,3201,4655,83,285,1063.73,2026-01-07 22:01:41,success,0,-1
27673,18160,2878,287,3903,98,176,266.29,2026-02-23 16:15:03,success,0,-1
27674,2213,3157,274,6951,93,468,4087.43,2026-03-03 11:23:05,success,0,-1
27675,1425,1789,2431,9632,63,296,685.17,2026-01-17 15:11:29,success,0,-1
27676,9780,29,4793,834,78,470,184.42,2026-01-31 20:33:52,success,0,-1
27677,15297,1201,2425,6775,21,15,1174.86,2026-03-11 00:00:27,success,0,-1
27678,1664,2480,2930,8001,3,195,823.87,2026-02-17 13:35:39,success,0,-1
27679,14870,1170,3064,8410,48,480,423.1,2026-03-06 21:50:46,success,0,-1
27680,4684,4892,4734,8750,58,187,878.41,2026-02-13 09:44:21,success,0,-1
27681,3670,2355,2269,4783,95,427,2401.11,2026-02-13 21:11:31,success,0,-1
27682,3786,296,4211,5893,54,238,1065.09,2026-03-25 02:57:09,success,0,-1
27683,10523,1998,1443,2041,76,471,626.2,2026-02-05 03:15:28,success,0,-1
27684,11975,1843,1442,2696,72,40,941.07,2026-03-15 16:15:20,failed,0,-1
27685,9235,3358,447,4400,89,140,617.0,2026-03-08 05:52:23,success,0,-1
27686,12122,2936,4180,4955,11,468,659.89,2026-02-26 14:08:41,success,0,-1
27687,16102,2139,4422,9333,73,113,76.9,2026-01-30 03:15:09,success,0,-1
27688,16618,4686,652,5664,68,14,81.7,2026-03-15 08:37:34,success,0,-1
27689,14584,3162,1612,6440,17,152,138.02,2026-01-20 07:48:57,success,0,-1
27690,10437,374,3707,6805,39,39,3030.88,2026-01-12 20:57:14,success,0,-1
27691,10723,4923,1931,6571,72,394,679.77,2026-02-15 11:33:07,success,1,33
27692,97,1544,848,5882,16,337,664.27,2026-02-16 11:14:31,success,1,49
27693,13462,3494,2206,1079,73,398,1045.1,2026-01-07 07:54:16,success,0,-1
27694,17782,1542,4370,5658,48,142,965.83,2026-03-04 19:44:27,success,0,-1
27695,14247,1408,2172,5814,84,208,3028.33,2026-03-02 21:57:56,success,0,-1
27696,2671,1495,2269,4930,89,405,1098.45,2026-03-07 00:05:25,success,0,-1
27697,11394,2871,113,1565,82,389,1230.86,2026-01-27 20:11:48,success,0,-1
27698,14420,1361,1001,7982,48,88,187.11,2026-01-26 00:07:58,success,0,-1
27699,19945,2173,3650,5407,27,66,1255.62,2026-03-28 00:27:11,success,0,-1
27700,9232,720,4704,621,79,48,988.47,2026-02-15 20:54:58,success,1,68
27701,17203,3005,1989,7667,66,394,1822.85,2026-03-13 05:28:15,success,0,-1
27702,5562,829,61,1971,74,467,1308.03,2026-01-12 08:31:11,failed,0,-1
27703,7538,2893,1991,1209,3,51,816.77,2026-01-07 06:33:15,success,0,-1
27704,5642,2395,1233,1960,19,195,772.87,2026-02-16 07:29:19,success,1,39
27705,3286,2669,3275,5828,19,91,193.83,2026-03-27 01:28:57,success,0,-1
27706,4130,3981,16,6917,3,248,659.2,2026-03-18 08:06:16,success,0,-1
27707,16708,1857,2429,1098,86,14,1103.05,2026-01-14 17:44:01,success,0,-1
27708,18292,4364,3624,3572,13,171,2241.12,2026-02-19 02:30:46,failed,0,-1
27709,2096,4505,3868,2367,84,96,720.92,2026-02-06 08:31:01,success,0,-1
27710,16475,1286,31,779,22,88,1491.02,2026-01-24 09:06:18,success,0,-1
27711,11782,1565,4423,2046,10,420,281.75,2026-01-20 02:12:26,success,0,-1
27712,17573,4866,569,1616,79,384,2315.92,2026-03-11 05:20:40,success,0,-1
27713,9938,1076,4962,4270,94,222,671.53,2026-03-04 15:46:28,success,0,-1
27714,11720,4664,2869,3094,42,266,916.67,2026-01-22 06:50:11,success,0,-1
27715,4641,2210,2981,9550,80,44,504.46,2026-02-18 02:10:05,success,0,-1
27716,11695,607,2389,5347,3,224,1368.61,2026-03-24 23:07:22,success,0,-1
27717,8369,4695,3200,473,80,345,376.68,2026-03-14 01:50:10,success,0,-1
27718,8052,779,3588,7024,52,371,2289.79,2026-03-01 09:59:54,success,0,-1
27719,5597,3073,2040,348,63,17,1887.77,2026-02-28 08:21:50,success,0,-1
27720,8019,1898,564,6954,38,358,1107.95,2026-03-18 15:15:55,success,0,-1
27721,3362,4891,2298,6379,27,74,1290.95,2026-02-04 04:38:55,success,0,-1
27722,17014,3362,1984,4351,89,64,513.88,2026-02-18 12:19:45,success,0,-1
27723,5322,1253,2770,2187,79,206,246.24,2026-02-16 09:29:43,success,1,7
27724,7756,37,3927,4175,50,55,433.18,2026-01-28 12:08:34,success,0,-1
27725,19591,1804,2314,6809,79,438,650.57,2026-02-22 08:56:52,success,0,-1
27726,9734,3061,683,2570,23,115,1100.7,2026-01-24 15:10:14,success,0,-1
27727,14050,1825,1852,5173,83,156,916.19,2026-01-28 17:33:35,success,0,-1
27728,19928,4280,4701,9894,19,118,5638.26,2026-02-07 02:54:05,success,0,-1
27729,17245,4068,3804,1031,85,151,336.58,2026-02-04 06:30:51,success,0,-1
27730,7087,2391,4903,8303,51,149,1396.63,2026-02-28 02:46:49,success,0,-1
27731,10652,1845,2228,4292,93,260,3675.51,2026-02-11 05:09:55,failed,0,-1
27732,16452,402,546,3310,93,278,675.42,2026-03-15 11:31:06,failed,0,-1
27733,10006,4287,65,5487,87,1,1162.83,2026-01-02 22:09:29,success,0,-1
27734,5544,950,1064,771,84,214,468.56,2026-01-20 01:47:56,success,0,-1
27735,10573,3904,3432,709,34,207,2079.63,2026-03-04 05:59:36,success,0,-1
27736,502,3078,2510,3657,95,224,2089.73,2026-03-13 12:54:57,success,0,-1
27737,17618,3148,3424,310,22,12,429.97,2026-03-17 09:11:19,failed,0,-1
27738,11869,3084,2447,4560,34,3,510.45,2026-01-01 08:11:41,success,0,-1
27739,3375,742,3683,2820,53,496,268.45,2026-02-15 08:39:03,success,1,41
27740,9587,728,2628,3680,9,201,171.72,2026-01-30 05:07:59,success,0,-1
27741,632,4624,4934,4675,63,89,686.49,2026-03-20 01:19:20,success,0,-1
27742,15734,3125,4741,2791,60,101,2059.62,2026-01-21 23:41:43,success,0,-1
27743,10619,4693,2479,6678,50,393,1728.02,2026-03-04 02:39:31,success,0,-1
27744,84,1538,1001,9021,23,317,310.06,2026-03-04 03:13:14,success,0,-1
27745,9194,1268,251,1408,67,185,972.9,2026-02-13 22:37:54,success,0,-1
27746,1412,515,1791,1305,69,73,774.12,2026-02-22 09:40:14,success,0,-1
27747,10101,3289,704,3492,59,199,613.82,2026-02-16 06:17:25,success,1,11
27748,17194,2778,1149,2007,88,262,597.81,2026-02-05 09:32:22,success,0,-1
27749,13080,3004,3505,9889,43,243,2051.71,2026-01-16 06:28:33,success,0,-1
27750,9617,3422,3138,8309,66,472,2070.49,2026-03-05 07:54:56,success,0,-1
27751,10235,4050,2259,9918,18,350,6026.14,2026-02-07 18:12:58,success,0,-1
27752,10128,1313,3735,5930,54,412,1426.3,2026-02-22 10:40:59,failed,0,-1
27753,1947,315,4729,1892,76,37,974.12,2026-02-28 02:04:43,success,0,-1
27754,16504,1902,488,7944,42,137,810.03,2026-02-16 05:17:00,success,1,58
27755,14662,3848,2781,7748,44,310,199.71,2026-02-15 02:38:59,success,1,22
27756,18519,321,3816,5805,58,337,1095.58,2026-01-14 00:14:43,success,0,-1
27757,2914,3160,2714,735,22,212,1018.79,2026-03-13 22:17:13,success,0,-1
27758,18289,1348,3544,7978,38,458,604.12,2026-01-04 06:51:18,success,0,-1
27759,607,3954,3054,6097,77,314,1553.32,2026-02-12 23:48:17,failed,0,-1
27760,10334,2225,1333,7308,54,129,579.33,2026-01-27 19:22:05,success,0,-1
27761,16550,1496,2498,4190,49,237,995.26,2026-03-29 22:00:14,success,0,-1
27762,4357,2415,303,9879,11,401,3475.78,2026-02-19 12:25:17,success,0,-1
27763,18979,2230,203,2855,75,129,2892.74,2026-01-06 12:08:47,success,0,-1
27764,19557,4526,844,6071,3,430,311.94,2026-02-15 17:13:15,success,1,56
27765,8490,3633,461,8683,92,307,1562.76,2026-01-12 21:50:19,success,0,-1
27766,17850,1566,3267,337,2,60,403.26,2026-03-12 00:22:47,success,0,-1
27767,1585,2144,4682,8189,41,494,1238.19,2026-01-13 14:04:31,success,0,-1
27768,10429,812,4298,8349,10,483,892.03,2026-01-17 16:39:36,success,0,-1
27769,5851,4828,4197,3307,82,422,39.6,2026-02-09 11:08:24,success,0,-1
27770,12528,4840,2362,9098,38,134,475.66,2026-02-24 12:03:08,success,0,-1
27771,5014,997,3831,3823,4,315,1150.52,2026-02-20 21:05:28,success,0,-1
27772,8794,579,2342,6609,75,97,612.73,2026-01-04 03:38:46,success,0,-1
27773,14636,1547,1994,3337,94,359,1070.44,2026-01-21 00:02:06,success,0,-1
27774,4122,29,2650,9667,83,373,2187.87,2026-01-18 13:03:15,success,0,-1
27775,16842,2407,4687,386,1,328,1270.51,2026-03-28 11:31:08,success,0,-1
27776,13630,2716,4250,8325,70,346,1192.12,2026-03-11 09:06:05,success,0,-1
27777,5015,2573,1498,9523,35,312,208.45,2026-03-30 18:09:49,success,0,-1
27778,13383,765,2002,5849,46,273,1144.46,2026-03-22 10:00:48,success,0,-1
27779,6359,4655,2708,6890,99,36,1119.22,2026-03-14 20:08:10,success,0,-1
27780,10947,3306,506,972,73,97,1462.83,2026-01-24 12:52:08,success,0,-1
27781,12207,4484,1518,421,24,215,1388.92,2026-03-11 12:31:48,success,0,-1
27782,16289,3288,947,6536,22,9,3727.77,2026-01-11 14:01:11,success,0,-1
27783,6970,1582,3290,7776,76,96,887.41,2026-02-23 15:08:43,success,0,-1
27784,9037,2516,543,5975,22,216,2410.62,2026-01-17 04:30:21,success,0,-1
27785,8852,178,3216,6901,62,18,846.28,2026-01-13 22:11:47,success,0,-1
27786,17219,1685,311,28,11,26,2974.5,2026-02-10 23:29:03,success,0,-1
27787,16836,4361,94,8675,48,181,1972.17,2026-03-27 21:42:15,success,0,-1
27788,4341,3446,766,3992,16,108,2407.85,2026-03-09 19:30:22,success,0,-1
27789,10206,4656,4383,5229,39,308,1106.03,2026-02-16 03:11:14,success,1,54
27790,19237,2961,2194,6333,33,64,269.33,2026-03-29 01:17:17,success,0,-1
27791,3342,750,3932,8587,96,157,420.22,2026-02-13 22:31:39,success,0,-1
27792,4102,1394,4013,5770,28,18,3225.29,2026-02-08 11:04:28,success,0,-1
27793,2375,1748,1390,9132,60,383,139.93,2026-02-27 15:01:59,failed,0,-1
27794,3203,572,2742,5562,56,450,840.97,2026-03-15 07:44:40,success,0,-1
27795,1266,2602,3084,6021,39,468,2020.2,2026-03-01 17:18:56,success,0,-1
27796,12068,662,2416,882,4,114,1078.71,2026-03-10 02:17:39,success,0,-1
27797,10199,2777,3542,8819,97,409,4061.63,2026-02-10 00:13:23,success,0,-1
27798,1862,2857,209,5807,90,497,770.03,2026-01-06 11:08:22,success,0,-1
27799,13043,1809,2926,1368,15,466,1104.75,2026-03-02 05:23:40,success,0,-1
27800,3359,2270,2031,1405,56,480,1490.29,2026-01-31 04:13:04,success,0,-1
27801,10764,1832,1567,3912,77,37,612.95,2026-01-02 09:55:13,success,0,-1
27802,14581,3383,2286,2370,74,449,384.09,2026-03-10 07:33:11,success,0,-1
27803,8520,2676,3229,5580,99,43,875.77,2026-03-15 21:46:12,success,0,-1
27804,18452,3384,2100,8495,95,419,190.27,2026-02-15 20:05:16,success,1,15
27805,17928,3967,1840,5687,1,70,484.4,2026-02-04 11:19:10,success,0,-1
27806,16003,4858,3693,1463,72,266,230.95,2026-02-06 12:53:48,success,0,-1
27807,16888,1939,554,1965,14,403,3954.54,2026-03-20 07:54:39,success,0,-1
27808,3112,2787,2931,653,38,25,570.78,2026-03-16 13:37:37,success,0,-1
27809,5464,3304,1217,7239,81,58,1559.33,2026-03-24 00:36:43,success,0,-1
27810,7707,1061,3364,6293,1,18,422.52,2026-03-10 21:45:24,success,0,-1
27811,3368,3405,2463,8334,60,381,207.24,2026-02-22 00:31:29,success,0,-1
